sk_respondente,sk_pergunta,publico,bloco,pergunta_slug,valor_texto,valor_numerico,carimbo,fonte
18,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-24 18:43:07.909,pesquisa_primaria
19,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-24 18:52:43.021,pesquisa_primaria
20,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-24 19:10:38.159,pesquisa_primaria
21,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-24 19:15:06.376,pesquisa_primaria
22,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-24 19:19:15.991,pesquisa_primaria
23,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-24 19:24:55.289,pesquisa_primaria
24,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-24 19:37:26.345,pesquisa_primaria
25,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-24 19:39:36.488,pesquisa_primaria
26,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-24 19:40:24.807,pesquisa_primaria
27,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-24 19:42:12.918,pesquisa_primaria
28,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-24 19:44:37.119,pesquisa_primaria
29,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-24 19:44:38.104,pesquisa_primaria
30,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-24 19:44:49.352,pesquisa_primaria
31,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-24 19:54:25.663,pesquisa_primaria
32,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-24 19:55:31.781,pesquisa_primaria
33,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-24 20:04:40.320,pesquisa_primaria
34,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-24 20:07:36.926,pesquisa_primaria
35,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-24 20:11:31.036,pesquisa_primaria
36,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-24 20:15:48.225,pesquisa_primaria
37,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-24 20:21:42.700,pesquisa_primaria
38,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-24 20:31:54.097,pesquisa_primaria
39,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-24 20:36:21.798,pesquisa_primaria
40,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-24 20:39:51.722,pesquisa_primaria
41,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-24 20:39:52.888,pesquisa_primaria
42,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-24 20:56:23.429,pesquisa_primaria
43,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-24 20:58:17.125,pesquisa_primaria
44,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-24 21:10:23.739,pesquisa_primaria
45,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-24 21:50:44.954,pesquisa_primaria
46,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-24 22:34:36.412,pesquisa_primaria
47,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-25 07:04:23.770,pesquisa_primaria
48,3,contratante,perfil,tamanho_residencia,,,2026-03-25 07:32:02.170,pesquisa_primaria
49,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-25 10:07:51.270,pesquisa_primaria
50,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-25 11:12:21.040,pesquisa_primaria
51,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-25 11:16:16.533,pesquisa_primaria
52,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-25 12:00:25.404,pesquisa_primaria
53,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-25 12:02:52.345,pesquisa_primaria
54,3,contratante,perfil,tamanho_residencia,Até 50m² (Apartamento pequeno/Estúdio),50.0,2026-03-25 12:02:58.257,pesquisa_primaria
55,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-25 12:05:48.745,pesquisa_primaria
56,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-25 12:07:22.699,pesquisa_primaria
57,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-25 12:09:36.234,pesquisa_primaria
58,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-25 14:28:02.528,pesquisa_primaria
59,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-25 14:29:55.644,pesquisa_primaria
60,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-25 14:30:02.648,pesquisa_primaria
61,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-25 14:31:27.290,pesquisa_primaria
62,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-25 14:32:02.864,pesquisa_primaria
63,3,contratante,perfil,tamanho_residencia,Até 50m² (Apartamento pequeno/Estúdio),50.0,2026-03-25 14:33:02.846,pesquisa_primaria
64,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-25 14:35:50.118,pesquisa_primaria
65,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-25 14:37:25.286,pesquisa_primaria
66,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-25 14:39:04.595,pesquisa_primaria
67,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-25 14:56:47.032,pesquisa_primaria
68,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-25 15:03:59.150,pesquisa_primaria
69,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-25 15:07:37.987,pesquisa_primaria
70,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-25 15:14:08.945,pesquisa_primaria
71,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-25 15:27:57.886,pesquisa_primaria
72,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-25 15:30:24.891,pesquisa_primaria
73,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-25 16:26:56.616,pesquisa_primaria
74,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-25 16:31:10.726,pesquisa_primaria
75,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-25 17:11:01.770,pesquisa_primaria
76,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-25 20:13:04.614,pesquisa_primaria
77,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-25 21:04:08.540,pesquisa_primaria
78,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-25 21:48:56.259,pesquisa_primaria
79,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-25 22:38:28.375,pesquisa_primaria
80,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-25 23:07:09.681,pesquisa_primaria
81,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-26 00:35:02.800,pesquisa_primaria
82,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-26 07:14:02.312,pesquisa_primaria
83,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-26 07:23:32.605,pesquisa_primaria
84,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-26 08:27:09.513,pesquisa_primaria
85,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-26 09:05:18.008,pesquisa_primaria
86,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-26 09:17:41.568,pesquisa_primaria
87,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-26 09:59:48.158,pesquisa_primaria
88,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-26 10:06:46.324,pesquisa_primaria
89,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-26 11:45:11.218,pesquisa_primaria
90,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-26 11:55:05.102,pesquisa_primaria
91,3,contratante,perfil,tamanho_residencia,Até 50m² (Apartamento pequeno/Estúdio),50.0,2026-03-26 12:11:19.281,pesquisa_primaria
92,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-26 12:38:34.758,pesquisa_primaria
93,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-26 12:54:53.135,pesquisa_primaria
94,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-26 13:06:54.424,pesquisa_primaria
95,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-26 13:53:06.043,pesquisa_primaria
96,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-27 07:26:35.537,pesquisa_primaria
97,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-27 07:33:30.311,pesquisa_primaria
98,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-27 08:33:34.182,pesquisa_primaria
99,3,contratante,perfil,tamanho_residencia,Mais de 150m²,150.0,2026-03-27 13:12:56.690,pesquisa_primaria
100,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-27 15:50:37.724,pesquisa_primaria
101,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-27 15:58:33.219,pesquisa_primaria
102,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-27 16:23:54.250,pesquisa_primaria
103,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-27 17:29:04.885,pesquisa_primaria
104,3,contratante,perfil,tamanho_residencia,91 a 150m² (Apartamento/Casa grande),91.0,2026-03-27 21:15:29.831,pesquisa_primaria
105,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-29 18:47:48.660,pesquisa_primaria
106,3,contratante,perfil,tamanho_residencia,51 a 90m² (Apartamento/Casa média),51.0,2026-03-30 13:16:11.572,pesquisa_primaria
1,4,contratante,habitos,frequencia_contratacao,Mais de uma vez por semana.,,2026-03-23 16:36:16.600,pesquisa_primaria
2,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-23 16:52:14.776,pesquisa_primaria
3,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-23 22:22:57.824,pesquisa_primaria
4,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-24 07:06:47.496,pesquisa_primaria
5,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-24 14:12:11.902,pesquisa_primaria
6,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-24 14:51:16.640,pesquisa_primaria
7,4,contratante,habitos,frequencia_contratacao,Mais de uma vez por semana.,,2026-03-24 16:08:02.275,pesquisa_primaria
8,4,contratante,habitos,frequencia_contratacao,Mais de uma vez por semana.,,2026-03-24 18:02:41.390,pesquisa_primaria
9,4,contratante,habitos,frequencia_contratacao,Nunca contratei,,2026-03-24 18:03:19.611,pesquisa_primaria
10,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-24 18:03:56.180,pesquisa_primaria
11,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-24 18:05:29.471,pesquisa_primaria
12,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-24 18:06:17.115,pesquisa_primaria
13,4,contratante,habitos,frequencia_contratacao,Mensalmente.,,2026-03-24 18:06:53.372,pesquisa_primaria
14,4,contratante,habitos,frequencia_contratacao,Mais de uma vez por semana.,,2026-03-24 18:19:46.080,pesquisa_primaria
15,4,contratante,habitos,frequencia_contratacao,Quinzenalmente.,,2026-03-24 18:20:34.264,pesquisa_primaria
16,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-24 18:21:39.067,pesquisa_primaria
17,4,contratante,habitos,frequencia_contratacao,Quinzenalmente.,,2026-03-24 18:27:27.517,pesquisa_primaria
18,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-24 18:43:07.909,pesquisa_primaria
19,4,contratante,habitos,frequencia_contratacao,Mais de uma vez por semana.,,2026-03-24 18:52:43.021,pesquisa_primaria
20,4,contratante,habitos,frequencia_contratacao,Quinzenalmente.,,2026-03-24 19:10:38.159,pesquisa_primaria
21,4,contratante,habitos,frequencia_contratacao,Quinzenalmente.,,2026-03-24 19:15:06.376,pesquisa_primaria
22,4,contratante,habitos,frequencia_contratacao,Nunca contratei,,2026-03-24 19:19:15.991,pesquisa_primaria
23,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-24 19:24:55.289,pesquisa_primaria
24,4,contratante,habitos,frequencia_contratacao,Quinzenalmente.,,2026-03-24 19:37:26.345,pesquisa_primaria
25,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-24 19:39:36.488,pesquisa_primaria
26,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-24 19:40:24.807,pesquisa_primaria
27,4,contratante,habitos,frequencia_contratacao,Quinzenalmente.,,2026-03-24 19:42:12.918,pesquisa_primaria
28,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-24 19:44:37.119,pesquisa_primaria
29,4,contratante,habitos,frequencia_contratacao,Nunca contratei,,2026-03-24 19:44:38.104,pesquisa_primaria
30,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-24 19:44:49.352,pesquisa_primaria
31,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-24 19:54:25.663,pesquisa_primaria
32,4,contratante,habitos,frequencia_contratacao,Mais de uma vez por semana.,,2026-03-24 19:55:31.781,pesquisa_primaria
33,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-24 20:04:40.320,pesquisa_primaria
34,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-24 20:07:36.926,pesquisa_primaria
35,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-24 20:11:31.036,pesquisa_primaria
36,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-24 20:15:48.225,pesquisa_primaria
37,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-24 20:21:42.700,pesquisa_primaria
38,4,contratante,habitos,frequencia_contratacao,Mensalmente.,,2026-03-24 20:31:54.097,pesquisa_primaria
39,4,contratante,habitos,frequencia_contratacao,Quinzenalmente.,,2026-03-24 20:36:21.798,pesquisa_primaria
40,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-24 20:39:51.722,pesquisa_primaria
41,4,contratante,habitos,frequencia_contratacao,Quinzenalmente.,,2026-03-24 20:39:52.888,pesquisa_primaria
42,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-24 20:56:23.429,pesquisa_primaria
43,4,contratante,habitos,frequencia_contratacao,Mais de uma vez por semana.,,2026-03-24 20:58:17.125,pesquisa_primaria
44,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-24 21:10:23.739,pesquisa_primaria
45,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-24 21:50:44.954,pesquisa_primaria
46,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-24 22:34:36.412,pesquisa_primaria
47,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-25 07:04:23.770,pesquisa_primaria
48,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-25 07:32:02.170,pesquisa_primaria
49,4,contratante,habitos,frequencia_contratacao,Mais de uma vez por semana.,,2026-03-25 10:07:51.270,pesquisa_primaria
50,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-25 11:12:21.040,pesquisa_primaria
51,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-25 11:16:16.533,pesquisa_primaria
52,4,contratante,habitos,frequencia_contratacao,Mais de uma vez por semana.,,2026-03-25 12:00:25.404,pesquisa_primaria
53,4,contratante,habitos,frequencia_contratacao,Mais de uma vez por semana.,,2026-03-25 12:02:52.345,pesquisa_primaria
54,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-25 12:02:58.257,pesquisa_primaria
55,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-25 12:05:48.745,pesquisa_primaria
56,4,contratante,habitos,frequencia_contratacao,Mais de uma vez por semana.,,2026-03-25 12:07:22.699,pesquisa_primaria
57,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-25 12:09:36.234,pesquisa_primaria
58,4,contratante,habitos,frequencia_contratacao,Quinzenalmente.,,2026-03-25 14:28:02.528,pesquisa_primaria
59,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-25 14:29:55.644,pesquisa_primaria
60,4,contratante,habitos,frequencia_contratacao,Mais de uma vez por semana.,,2026-03-25 14:30:02.648,pesquisa_primaria
61,4,contratante,habitos,frequencia_contratacao,Quinzenalmente.,,2026-03-25 14:31:27.290,pesquisa_primaria
62,4,contratante,habitos,frequencia_contratacao,Nunca contratei,,2026-03-25 14:32:02.864,pesquisa_primaria
63,4,contratante,habitos,frequencia_contratacao,Quinzenalmente.,,2026-03-25 14:33:02.846,pesquisa_primaria
64,4,contratante,habitos,frequencia_contratacao,Quinzenalmente.,,2026-03-25 14:35:50.118,pesquisa_primaria
65,4,contratante,habitos,frequencia_contratacao,Mensalmente.,,2026-03-25 14:37:25.286,pesquisa_primaria
66,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-25 14:39:04.595,pesquisa_primaria
67,4,contratante,habitos,frequencia_contratacao,Mais de uma vez por semana.,,2026-03-25 14:56:47.032,pesquisa_primaria
68,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-25 15:03:59.150,pesquisa_primaria
69,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-25 15:07:37.987,pesquisa_primaria
70,4,contratante,habitos,frequencia_contratacao,Nunca contratei,,2026-03-25 15:14:08.945,pesquisa_primaria
71,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-25 15:27:57.886,pesquisa_primaria
72,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-25 15:30:24.891,pesquisa_primaria
73,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-25 16:26:56.616,pesquisa_primaria
74,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-25 16:31:10.726,pesquisa_primaria
75,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-25 17:11:01.770,pesquisa_primaria
76,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-25 20:13:04.614,pesquisa_primaria
77,4,contratante,habitos,frequencia_contratacao,Mensalmente.,,2026-03-25 21:04:08.540,pesquisa_primaria
78,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-25 21:48:56.259,pesquisa_primaria
79,4,contratante,habitos,frequencia_contratacao,Nunca contratei,,2026-03-25 22:38:28.375,pesquisa_primaria
80,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-25 23:07:09.681,pesquisa_primaria
81,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-26 00:35:02.800,pesquisa_primaria
82,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-26 07:14:02.312,pesquisa_primaria
83,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-26 07:23:32.605,pesquisa_primaria
84,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-26 08:27:09.513,pesquisa_primaria
85,4,contratante,habitos,frequencia_contratacao,Quinzenalmente.,,2026-03-26 09:05:18.008,pesquisa_primaria
86,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-26 09:17:41.568,pesquisa_primaria
87,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-26 09:59:48.158,pesquisa_primaria
88,4,contratante,habitos,frequencia_contratacao,Semanalmente.,,2026-03-26 10:06:46.324,pesquisa_primaria
89,4,contratante,habitos,frequencia_contratacao,Apenas em ocasiões muito esporádicas.,,2026-03-26 11:45:11.218,pesquisa_primaria
90,4,contratante,habitos,frequencia_contratacao,Mensalmente.,,2026-03-26 11:55:05.102,pesquisa_primaria
